Customer_ID,Name,Email,Phone,Address,City,State,Zip_Code,Subscription_Type,Service_Tier,Monthly_Bill,Join_Date,Payment_Status,Region,Contract_End,Age_Group,Employment_Status,Customer_Lifetime_Value,Loyalty_Points,Churn_Risk,Number_Of_Devices,Has_Outdoor_Dish,Auto_Pay_Enabled,Paperless_Billing,Last_Payment_Date
5648,Amy Lawrence,umartinez@example.org,(502)369-5195x4949,"39206 Kim Route, Oliviaside, AS 38416",Colleenbury,SOUTH DAKOTA,45108,America'S Top 200,Basic,156.26,2024-02-10,Paid,Midwest,2026-11-14,65+,Self-Employed,11646.58,7242,Medium,2,False,True,False,2026-03-12
1805,Dr. Raymond Gibson Md,jaymay@example.net,(395)643-1502x50464,"639 Chavez Bypass Apt. 913, Lake Joshuabury, ID 81849",West Davidchester,OHIO,74132,America'S Top 500,Standard,129.1,2024-12-27,Paid,Northwest,2027-12-07,18-25,Unemployed,14514.78,7868,Medium,6,True,True,False,2026-03-12
5364,Kim Garcia,lgates@example.org,603.721.4314,"Unit 1745 Box 3327, DPO AA 51655",South Matthew,MICHIGAN,7138,America'S Top 250,Premium,163.18,2023-06-01,Paid,Southwest,2027-07-28,46-55,Employed,10720.71,29786,Low,6,False,True,False,2026-03-12
8606,Adam Frost,lrichards@example.net,001-552-926-7673x29202,"53458 Deanna Curve, Charlestown, NY 32015",Jonathanmouth,RHODE ISLAND,10606,America'S Top 500,Premium,137.75,2021-07-17,Pending,Northwest,2027-07-15,46-55,Employed,10073.26,47514,Medium,4,False,True,True,2026-03-12
2182,Jenny Williams,swright@example.net,+1-861-309-8868x36923,"6784 Kevin Causeway, North Joseph, OH 92618",Johnsonmouth,WEST VIRGINIA,47549,America'S Top 120,Basic,126.79,2022-10-03,Pending,Northwest,2026-04-24,65+,Unemployed,11244.16,17276,High,3,False,False,False,2026-03-12
10874,Raymond Chan,xcruz@example.org,001-277-839-1451x4871,"5980 Johnathan Village, West Christina, MO 87391",Loweton,ALABAMA,88815,America'S Top 200,Basic,50.33,2024-06-07,Overdue,Northeast,2027-07-23,56-65,Unemployed,10506.67,25480,High,7,False,True,False,2026-03-12
9019,Andrea Mann,rogerdavis@example.com,Unknown,"71285 Roberts Mountain Apt. 518, Joshuaside, PW 18181",West Carl,NORTH DAKOTA,92754,America'S Top 200,Vip,181.72,2021-08-18,Disputed,Southwest,2027-05-18,46-55,Employed,12250.13,31721,High,1,True,True,True,2026-03-12
3882,Julie Li,longerin@example.org,(711)891-3105x7775,"10253 Maynard Squares Apt. 773, New Josefurt, MP 18943",Orozcoland,MASSACHUSETTS,51280,America'S Top 250,Premium,194.23,2023-07-25,Disputed,Midwest,2026-09-02,56-65,Student,6288.02,45251,Medium,5,True,True,False,2026-03-12
7815,Elizabeth Cook,williamsmatthew@example.net,Unknown,"5221 Crawford Crossing, Guzmanburgh, CT 53581",New Williamstad,WEST VIRGINIA,19338,America'S Top 120,Premium,104.56,2022-03-17,Paid,Southwest,2026-03-18,26-35,Student,4985.85,40695,High,8,False,True,False,2026-03-12
3946,Justin Powell,abrewer@example.com,+1-826-276-6701x281,"135 Matthews Tunnel, Barbarabury, VT 40965",West Charleston,OHIO,75994,Sling Blue,Standard,148.55,2025-10-01,Overdue,Northeast,2027-07-18,56-65,Student,13121.56,35319,Medium,4,True,True,False,2026-03-12
1737,Danny Mckinney,michelle49@example.net,001-606-876-6035,"PSC 3131, Box 7504, APO AA 17363",New Deborah,FLORIDA,27977,America'S Top 250,Basic,239.9,2022-12-21,Disputed,West,2027-06-29,56-65,Retired,8349.09,42660,Medium,1,True,False,True,2026-03-12
4054,Ashley Jacobs,hamiltondouglas@example.org,001-739-487-7675x6237,"USNS Rodriguez, FPO AE 84673",Maxport,NEW HAMPSHIRE,17161,Sling Orange,Standard,108.03,2022-07-31,Overdue,Midwest,2027-10-16,46-55,Self-Employed,4178.65,29251,Low,8,False,False,True,2026-03-12
1722,Stephanie Taylor,chase67@example.com,560-420-8365,"40728 Williams Locks Apt. 085, Port Karen, NH 27682",North Jaredhaven,MASSACHUSETTS,39315,America'S Top 200,Standard,220.26,2022-08-19,Paid,West,2027-05-13,56-65,Self-Employed,13796.37,2691,Medium,7,False,True,False,2026-03-12
10237,Denise Weaver,larrymendoza@example.com,+1-869-542-1418,"0768 Clay Villages, Robersonland, PW 41255",Jeffreymouth,COLORADO,39369,America'S Top 120,Basic,178.8,2024-11-22,Pending,Northwest,2027-09-02,36-45,Retired,14657.43,3839,Low,8,False,True,False,2026-03-12
2060,Marissa Townsend,elizabethjones@example.com,723.787.6912,"Unit 9894 Box 6897, DPO AP 24360",South David,RHODE ISLAND,51311,America'S Top 500,Basic,241.54,2023-05-29,Pending,West,2027-03-01,65+,Retired,2826.79,32448,High,5,False,False,True,2026-03-12
2684,Danielle Gomez,richard28@example.net,001-715-384-0678,"4280 Caroline Prairie, Franciscohaven, NV 31150",North Morganport,VERMONT,47693,Spanish Premium,Vip,169.42,2025-01-16,Overdue,Midwest,2026-04-23,65+,Self-Employed,8014.04,8089,High,3,False,True,False,2026-03-12
3158,Laura Christian,rochoa@example.com,001-714-319-5787,"2318 Brian Curve, Lake Daniel, VA 78501",New Marie,WASHINGTON,83879,America'S Top 200,Premium,97.11,2023-02-10,Disputed,Northeast,2026-08-15,56-65,Self-Employed,11838.59,8608,Medium,1,True,True,True,2026-03-12
9049,Jordan Williams,alisonparker@example.org,313.863.4357x975,"989 Francisco Mountain Suite 457, North Allenbury, MO 75606",West Johnathan,ILLINOIS,66401,America'S Top 120,Premium,123.99,2021-12-15,Paid,Northeast,2027-10-21,56-65,Unemployed,9977.2,27479,High,6,False,False,False,2026-03-12
12294,David Flores,awoods@example.org,6408671408,"419 Ramirez Parkways, Kennethmouth, LA 15103",Brendamouth,NEW JERSEY,98289,America'S Top 200,Standard,104.66,2025-05-18,Paid,Northeast,2027-06-16,56-65,Self-Employed,6703.41,30445,Medium,2,True,True,True,2026-03-12
5693,Anthony Miller,john14@example.org,001-609-981-7265x6477,"3125 Susan Roads Suite 447, Greenemouth, TX 93105",Andersonmouth,VIRGINIA,46187,Sling Orange,Vip,58.87,2022-02-05,Pending,Southwest,2027-07-11,56-65,Retired,1434.44,15933,Low,4,True,False,False,2026-03-12
9108,Mark Martinez,sharon82@example.org,833-408-9256x6826,"50732 Green Ports, Rollinston, MT 89242",East Dan,FLORIDA,47884,Spanish Premium,Vip,205.73,2021-06-11,Paid,Northwest,2026-08-31,65+,Employed,13187.37,27091,Medium,1,True,False,False,2026-03-12
9639,Craig Anderson,istokes@example.com,+1-210-236-9483x13189,"4980 Clayton Valleys, East Jesse, KY 73670",South Jasonview,VIRGINIA,78968,America'S Top 250,Standard,122.78,2023-06-01,Disputed,Southwest,2027-09-06,18-25,Student,2622.81,28187,Low,5,True,False,False,2026-03-12
11872,Andrew Hernandez,lindseyturner@example.com,+1-367-583-7201,"4210 Gregory Cape Suite 215, Liumouth, DE 61721",North Michaelborough,RHODE ISLAND,68350,America'S Top 500,Vip,141.41,2024-11-23,Paid,Northeast,2026-08-10,65+,Retired,10300.14,3950,High,8,False,True,False,2026-03-12
7835,Robert Fuller,kimberly24@example.net,(238)479-1200x5381,"918 Charles Trafficway Apt. 257, Lake Rebeccamouth, NY 31639",Port Shannonmouth,COLORADO,26343,Sling Blue,Vip,227.55,2024-03-31,Pending,Southwest,2027-01-23,65+,Unemployed,13408.86,38423,Low,4,True,True,False,2026-03-12
3901,Christian Allen,terri93@example.org,723-671-5350x82760,"3384 Erica Divide, New Stephanieshire, UT 04649",Crystalstad,GEORGIA,14977,America'S Top 500,Basic,162.61,2024-02-24,Disputed,Southwest,2027-04-29,36-45,Unemployed,3286.53,37619,Low,6,True,True,True,2026-03-12
7845,Laura Kennedy,dmurillo@example.com,+1-628-901-5502x7326,"8256 Andrew Prairie, Port Stephen, GA 92058",Elizabethburgh,TEXAS,71541,America'S Top 250,Basic,78.01,2023-06-22,Disputed,Southwest,2027-04-30,65+,Retired,1390.05,1843,High,1,False,True,True,2026-03-12
8568,Juan Petersen,jenkinsjamie@example.net,687.420.8407x551,"30821 Stephen Greens Suite 609, West Tyrone, TX 79497",Gabriellafurt,ARKANSAS,92152,Spanish Premium,Standard,236.99,2022-01-05,Paid,South,2027-07-19,18-25,Student,4474.42,30181,Medium,8,True,True,True,2026-03-12
12542,Michele Le,jessicafoley@example.net,001-675-467-9429x3859,"263 Wagner Circle, North Tammybury, OK 64293",New Vincent,WYOMING,42982,America'S Top 200,Vip,198.05,2025-07-26,Disputed,Northwest,2026-07-28,65+,Student,5963.9,4797,Low,6,False,False,True,2026-03-12
6373,Heather Robinson,durhamkaren@example.com,(227)667-6877x2937,"001 Robert Oval Apt. 168, Williamsborough, CO 20925",Jasminefort,MINNESOTA,3937,America'S Top 500,Premium,82.84,2021-03-20,Pending,South,2027-07-17,36-45,Retired,663.0,5386,Medium,8,False,True,True,2026-03-12
7942,Gary Barber,holmesmelissa@example.com,+1-839-974-9577x842,"78229 Adkins Centers, West Jasmine, SD 88800",North Emilyview,NORTH CAROLINA,31454,Sling Orange,Premium,148.55,2023-10-17,Paid,Southwest,2026-04-06,65+,Employed,12081.07,1970,High,2,True,True,True,2026-03-12
11426,Sarah Ortiz,victorhaas@example.org,+1-298-507-9346x06044,"79344 Kramer Mount Suite 007, Brianaview, VI 17142",Port Erica,ILLINOIS,56287,Sling Blue,Premium,198.45,2025-12-25,Paid,Northwest,2027-08-05,46-55,Retired,5547.98,17532,High,7,False,True,True,2026-03-12
9523,Jennifer Johnson,ycarr@example.org,825.200.7007x93357,"9499 Gilmore Locks, Bethbury, FM 06092",Gomezland,DELAWARE,49432,America'S Top 120,Standard,137.81,2024-07-20,Paid,South,2027-09-17,36-45,Student,2449.69,43817,Medium,6,True,True,False,2026-03-12
3273,Timothy Hernandez,amber27@example.net,473-475-2859x57495,"97070 Park Corners Suite 744, Mccoystad, OR 55394",Paulashire,MICHIGAN,58105,America'S Top 200,Vip,65.64,2021-10-27,Disputed,Midwest,2026-05-05,18-25,Student,2960.22,47758,High,6,True,False,True,2026-03-12
6340,Tina Barton,jasonrocha@example.com,675-752-6447,"300 Edwin Rest, Anthonytown, LA 58935",Port Michelleside,MARYLAND,65567,America'S Top 200,Vip,114.54,2023-11-24,Overdue,West,2026-12-07,26-35,Employed,8643.82,3849,Medium,6,False,True,True,2026-03-12
12202,Hunter Rivera,scampbell@example.net,001-949-446-0940,"43523 Price Views Suite 141, Rosaleston, PW 13987",East Stevenchester,FLORIDA,42353,Sling Orange,Standard,199.33,2021-12-28,Paid,Northeast,2027-08-07,65+,Retired,611.7,31036,Medium,6,False,False,True,2026-03-12
9979,Matthew Campos,cory61@example.org,001-228-500-7320,"2165 Warren Dale, Wheelerfurt, OH 56225",North Ryanshire,KENTUCKY,68092,Spanish Premium,Standard,97.34,2023-05-15,Disputed,Southwest,2027-03-31,65+,Student,11817.25,38472,Low,4,False,True,True,2026-03-12
5790,Tammy Kennedy,edwardschristopher@example.com,Unknown,"82259 James Locks Apt. 268, Bakertown, IL 41839",Bradberg,ARIZONA,72934,Sling Orange,Basic,76.46,2023-12-18,Paid,Northeast,2027-10-04,18-25,Self-Employed,9836.79,31729,Medium,5,True,True,True,2026-03-12
8201,Amanda Marquez,josephjenkins@example.net,6809673989,"296 Mcclure Locks Suite 725, Amyside, IN 00627",East John,ARKANSAS,95195,America'S Top 120,Premium,186.36,2024-11-26,Paid,West,2027-10-10,56-65,Student,14054.73,13869,Medium,6,True,False,True,2026-03-12
10490,Gregory Williams,anthonyconley@example.net,(374)557-6740x99978,"21825 Sabrina Roads, Brooksmouth, GA 12129",North Dominicside,IOWA,11421,Spanish Premium,Premium,136.48,2021-04-12,Disputed,Northwest,2027-08-30,36-45,Employed,850.63,1768,Medium,2,True,True,False,2026-03-12
1965,Beth Ferguson,timothyjohnson@example.org,813.634.1424x039,"071 Ian Divide, East Anneville, WY 38511",Port Maria,SOUTH CAROLINA,23378,Spanish Premium,Vip,76.44,2025-05-07,Disputed,Southwest,2027-06-12,65+,Employed,9197.0,35182,Low,7,True,False,True,2026-03-12
10089,Alyssa Turner,murphydavid@example.org,+1-737-704-9509,"6296 Joshua Highway Suite 296, Humphreyborough, NM 92316",South Mckenzie,WASHINGTON,57507,Sling Blue,Premium,94.4,2024-11-18,Paid,Southwest,2027-03-27,56-65,Unemployed,13184.69,25558,High,8,False,False,False,2026-03-12
6082,Daniel Blake,melaniegraham@example.com,001-948-432-2524x78561,"0746 Elizabeth Ford Apt. 937, Heatherfort, IN 30796",Juliefurt,OKLAHOMA,24673,America'S Top 120,Basic,81.44,2023-09-07,Paid,Southwest,2026-10-05,56-65,Retired,7903.15,25800,High,4,False,True,True,2026-03-12
7689,Jessica Jones,rachel80@example.org,831-267-1759x4148,"82237 Sergio Green Apt. 901, Foleytown, MD 30576",Welchshire,NEBRASKA,12612,America'S Top 500,Vip,146.49,2025-01-28,Disputed,Southwest,2027-05-04,26-35,Retired,10259.45,43376,Low,3,False,True,True,2026-03-12
9032,Matthew Harris,pateljennifer@example.net,+1-541-489-5303x7303,"580 David Pass, Wrightview, PR 94934",Villanuevaton,ARKANSAS,72942,America'S Top 120,Vip,115.08,2023-12-01,Disputed,South,2027-06-18,46-55,Employed,1611.25,7350,Low,3,True,False,False,2026-03-12
12487,Laura Hernandez,hhoward@example.com,728-532-3654,"PSC 7606, Box 0180, APO AA 81543",Rebeccashire,NEBRASKA,76091,Sling Blue,Premium,223.63,2024-12-24,Disputed,Southwest,2027-09-18,56-65,Retired,1766.51,11244,Low,5,True,False,False,2026-03-12
6044,Savannah Oconnell,gardnerjason@example.org,001-964-854-7604x2784,"172 Laura Wells, Thomasland, TX 26353",Vickiemouth,IDAHO,27431,America'S Top 120,Basic,227.43,2021-09-29,Disputed,Southwest,2027-11-17,36-45,Retired,10116.95,22522,Medium,4,False,False,False,2026-03-12
11117,Dustin Mitchell,pettycharles@example.com,001-724-750-7900x2975,"9883 Woods Creek, East Katelynmouth, OR 30842",Port Jennifertown,ALABAMA,96709,Sling Orange,Vip,77.87,2021-04-30,Pending,West,2027-01-13,36-45,Student,9989.74,39529,Medium,3,True,False,True,2026-03-12
7582,Debra White Dvm,qmurillo@example.net,(830)861-6075,"52073 Eric Isle, Thompsonshire, NJ 84996",South Tina,ILLINOIS,13822,America'S Top 120,Vip,112.72,2023-11-21,Paid,Northeast,2027-09-30,46-55,Student,10173.06,34695,Medium,3,True,True,True,2026-03-12
8530,Katie Acevedo,luke37@example.org,943.410.7081,"2916 Timothy Locks, Bridgestown, PW 84607",Port Elizabethmouth,NORTH DAKOTA,89674,America'S Top 200,Standard,240.8,2025-07-26,Pending,South,2026-12-16,56-65,Unemployed,5350.34,21077,Low,7,False,False,True,2026-03-12
3202,Tiffany Holt,scott23@example.net,900-830-0249,"1638 Ball Plaza, Annettestad, DE 63849",Perryshire,WEST VIRGINIA,16833,Sling Blue,Standard,225.5,2025-09-22,Pending,Southwest,2027-09-03,26-35,Retired,11063.45,42201,High,7,False,True,True,2026-03-12
10665,Faith Allen,suzannecross@example.org,355-470-0112,"13535 Timothy Grove Apt. 904, Hallborough, UT 89185",Lauratown,MICHIGAN,8984,Sling Orange,Premium,213.27,2021-10-04,Paid,Southwest,2026-09-25,18-25,Student,1197.98,17141,Medium,2,False,True,True,2026-03-12
7121,Kenneth Gallegos,ruthfrazier@example.net,919-850-6478,"5440 Nash Lakes, Jonathanshire, KY 19605",East Tarafurt,FLORIDA,23655,Spanish Premium,Premium,167.54,2023-08-07,Disputed,Southwest,2028-02-18,26-35,Employed,7761.56,7661,High,1,False,True,False,2026-03-12
6058,Jeremiah Bryant Md,jamesrojas@example.org,001-573-703-8828x68851,"USCGC Gillespie, FPO AP 72502",East Scott,MONTANA,70017,America'S Top 200,Premium,200.48,2021-12-21,Paid,Southwest,2027-03-21,46-55,Self-Employed,2787.17,10957,Low,5,True,False,True,2026-03-12
10162,Andre Harvey,umiller@example.org,001-355-694-0831x33886,"8296 Curry Coves Apt. 666, Port Danielleside, NC 03531",New Justin,CALIFORNIA,9242,America'S Top 500,Premium,162.43,2025-08-24,Pending,Northwest,2027-10-23,56-65,Retired,7232.29,25056,Medium,8,True,False,True,2026-03-12
7100,Kathy Wheeler,tuckerderrick@example.org,653-239-9694x79521,"57301 Werner Corners Apt. 140, East Dillonchester, NE 83375",South Andrewside,RHODE ISLAND,74629,America'S Top 120,Vip,223.79,2021-09-18,Disputed,South,2027-12-25,46-55,Employed,12535.27,37016,Low,3,False,False,True,2026-03-12
8658,Jesus Peterson,williamswilliam@example.net,4148212664,"59639 Katie Ramp Apt. 027, Smithton, RI 66341",Juliaport,MISSISSIPPI,76467,America'S Top 250,Basic,59.71,2023-01-16,Overdue,Southwest,2027-11-16,56-65,Student,4514.91,9158,Medium,6,True,True,True,2026-03-12
4649,Alice Love,jonesangela@example.net,284.498.5941x4874,"8191 Alejandro Tunnel, New Jacqueline, OK 36595",Alexisville,WEST VIRGINIA,93018,America'S Top 120,Basic,225.0,2023-06-30,Pending,South,2026-05-11,26-35,Unemployed,4172.7,16346,High,8,True,False,False,2026-03-12
7429,Adrian Townsend,williamsbrian@example.org,001-287-517-5502,"9074 Martin Lights Apt. 572, Conwaymouth, DC 62923",West Suzanne,OKLAHOMA,88319,Sling Orange,Basic,85.72,2025-03-29,Disputed,Northeast,2026-03-27,65+,Student,1306.31,48003,High,4,True,False,True,2026-03-12
11504,John Singh,betty18@example.com,(676)580-7358x28687,"378 Anderson Stravenue, West Devinville, AK 28206",Sydneychester,MISSISSIPPI,46380,America'S Top 200,Premium,172.11,2023-01-16,Overdue,Midwest,2026-10-23,36-45,Unemployed,817.12,46847,Low,1,False,False,False,2026-03-12
10232,Richard Brandt,romerobradley@example.org,(850)989-6136x341,"08861 Jackson Ports Suite 568, Mcdonaldtown, WI 81795",Williamton,IDAHO,95490,America'S Top 200,Premium,131.28,2022-12-02,Pending,South,2026-07-09,65+,Self-Employed,7159.79,43084,Low,2,False,True,False,2026-03-12
3726,Sandra Davidson,shepardjose@example.com,679.406.5322,"4754 Denise Park Suite 612, Kingport, PR 50146",South Christina,NEW YORK,74283,Sling Blue,Premium,171.88,2024-07-06,Overdue,South,2028-03-04,18-25,Unemployed,1489.81,2890,High,2,True,False,False,2026-03-12
4827,Collin Coleman,robertmcmillan@example.com,(337)242-7845x338,"17410 Jenna Parks, New Alexis, WV 45731",Lake Carlos,NORTH CAROLINA,67299,Spanish Premium,Basic,131.86,2021-04-20,Disputed,Midwest,2026-04-02,56-65,Self-Employed,5522.69,30458,Medium,1,True,False,True,2026-03-12
10569,Nicole Marquez,jonperez@example.org,001-516-781-5543x21922,"Unit 3935 Box 7894, DPO AP 93056",Millermouth,VIRGINIA,5394,America'S Top 500,Standard,232.86,2022-02-24,Paid,Southwest,2027-12-07,36-45,Retired,1930.3,456,Low,2,True,False,False,2026-03-12
8524,Gregory Jones,latoya38@example.net,(451)985-3083x828,"102 John Burgs, Humphreyville, PA 78472",North Adamhaven,SOUTH DAKOTA,87036,America'S Top 500,Basic,148.55,2024-08-23,Pending,Midwest,2027-08-19,56-65,Self-Employed,12069.65,6317,High,8,False,False,False,2026-03-12
4935,Melissa Cox,cjohnson@example.org,(307)876-0722x848,"8085 Robbins Mountain Apt. 528, Smithburgh, NY 24585",East Heatherberg,NEVADA,36776,America'S Top 200,Vip,84.23,2024-03-19,Pending,Southwest,2026-12-16,18-25,Self-Employed,9979.64,40094,High,6,True,False,False,2026-03-12
5478,Christine Morgan,jennifer43@example.net,544-810-1808,"552 Amanda Orchard Apt. 547, Stephaniehaven, MO 10412",Lake Chad,NORTH DAKOTA,92575,America'S Top 200,Premium,89.18,2025-07-24,Overdue,Northeast,2026-05-13,36-45,Employed,9656.72,40211,Low,2,False,True,True,2026-03-12
11573,Nicholas Dickerson,christypitts@example.com,001-455-399-9604,"10091 Herrera Radial Suite 123, Acevedoview, DC 58823",New Michellemouth,NEBRASKA,5421,America'S Top 250,Vip,214.29,2024-09-06,Disputed,Midwest,2026-10-20,26-35,Self-Employed,8973.69,28271,Low,1,True,False,True,2026-03-12
5920,Ashley Schroeder,zfox@example.net,Unknown,"00065 Washington Groves Apt. 691, South Kimberly, NM 03998",Edwardsshire,UTAH,44916,Spanish Premium,Standard,65.33,2022-08-14,Overdue,Northwest,2026-05-14,46-55,Student,8629.29,40983,Low,3,False,False,False,2026-03-12
9712,Kaitlyn Mcmillan,daniel85@example.net,(205)775-2565,"PSC 1828, Box 3258, APO AP 26689",Gilesbury,IDAHO,93333,Sling Orange,Basic,180.14,2025-05-16,Disputed,West,2026-05-24,18-25,Retired,13300.91,34439,Low,1,False,True,True,2026-03-12
3578,Kathryn Lucero,elizabeth76@example.com,+1-404-404-0607x346,"701 Stevens Valley, Lake Cynthiaberg, KS 05108",South Ashleystad,SOUTH CAROLINA,90240,America'S Top 500,Basic,219.09,2024-01-31,Disputed,Midwest,2027-11-07,18-25,Retired,11116.23,32805,Low,7,False,True,True,2026-03-12
8893,Erica Anderson,bellcory@example.com,(916)349-1924x00619,"476 Amy Turnpike Apt. 615, South Kathyview, VI 63023",Sarahton,MONTANA,74392,America'S Top 200,Basic,190.63,2023-06-10,Overdue,West,2026-05-28,36-45,Retired,11710.14,28043,High,6,False,False,False,2026-03-12
5996,Jennifer Alexander,nixonchelsea@example.net,Unknown,"USNS Nelson, FPO AP 91276",Ruthborough,NEBRASKA,62211,America'S Top 250,Standard,150.36,2023-02-13,Paid,South,2026-08-31,18-25,Employed,2185.52,40314,Low,1,False,False,True,2026-03-12
3616,Christie Pratt,annsanchez@example.net,001-477-982-6461x5811,"74774 Barr Camp Suite 266, Ryanchester, OH 34334",Penaland,WYOMING,99581,America'S Top 500,Standard,182.96,2026-02-10,Pending,Midwest,2027-03-20,65+,Self-Employed,9899.59,31471,High,2,True,True,True,2026-03-12
10391,Christina Jacobs,bonillaaaron@example.org,001-608-761-6733,"8146 Allison Canyon Suite 554, New Williamville, KY 52317",Turnershire,NEW YORK,45000,Sling Blue,Basic,148.55,2021-09-07,Overdue,Northeast,2027-08-31,18-25,Self-Employed,11056.18,45039,Medium,4,False,False,False,2026-03-12
7611,Cindy Meyer,mfoster@example.org,200-326-0830,"7234 Hicks Courts, Collinsshire, VT 46777",Traceyville,WASHINGTON,10988,America'S Top 250,Standard,98.63,2024-01-13,Pending,Southwest,2027-02-04,18-25,Self-Employed,9345.28,2674,Medium,3,False,True,False,2026-03-12
10959,Rachel Green,brandonwilliams@example.com,+1-903-419-5594x568,"Unit 2089 Box 6271, DPO AP 80587",Jasmineberg,COLORADO,91905,Sling Orange,Basic,217.99,2022-07-11,Disputed,West,2026-11-23,46-55,Self-Employed,7891.8,29113,Low,3,True,False,True,2026-03-12
