Customer_ID,Name,City,State,Region,Email,Subscription_Type,Service_Tier,Monthly_Bill,Monthly_Revenue,Bill_Category,Payment_Status,Payment_Risk_Score,Payment_Days_Overdue,Customer_Tenure_Years,Join_Date,Contract_Renewal_Risk,Auto_Pay_Enabled,Paperless_Billing,Total_Tickets,Avg_Resolution_Time,Critical_Escalations,Avg_Satisfaction,FCR_Rate,Avg_Signal_Strength,Service_Health_Score,Churn_Risk,Calculated_Churn_Risk,Customer_Lifetime_Value,LTV_Index,Loyalty_Points,Loyalty_Index,Number_Of_Devices,Device_Adoption_Score,Age_Group,Employment_Status,Revenue_Health,Customer_Segment
12703,Carlos Wright,North Latashahaven,GEORGIA,West,kimberlymeza@example.net,America'S Top 120,Vip,196.16,2353.92,High,Disputed,50,1,4.725530458590007,2021-06-21,Stable,True,False,1.0,56.0,0.0,2.9,0.0,-97.0,80,Medium,Low,12485.73,82,5172,44,5,62,56-65,Student,Premium,VIP_Advocates
12322,Jenna Ramirez,Brucefort,OKLAHOMA,Midwest,christine58@example.org,America'S Top 250,Premium,78.11,937.3199999999999,Low,Paid,10,1,0.2655715263518138,2025-12-06,Stable,False,True,1.0,41.0,1.0,3.4,0.0,-62.0,84,High,Low,7000.77,44,8406,12,3,37,65+,Retired,Undermonetized,VIP_Advocates
3630,Justin Kelley,New Rebecca,DELAWARE,Southwest,kevinjames@example.com,Sling Orange,Standard,63.53,762.36,Low,Pending,30,1,3.4989733059548254,2022-09-12,Stable,False,True,2.0,41.0,1.0,3.6500000000000004,0.5,-56.0,83,Low,Low,10585.52,69,33627,68,3,37,65+,Employed,Undermonetized,VIP_Advocates
10134,James Rose,Port Carol,NEW JERSEY,Northwest,sabrinawaters@example.org,America'S Top 200,Premium,69.73,836.76,Low,Paid,10,1,0.7611225188227242,2025-06-08,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,2158.23,11,31045,43,4,50,65+,Unemployed,Undermonetized,Standard
2091,Justin Smith,East Angie,SOUTH DAKOTA,West,lopezdustin@example.org,America'S Top 500,Premium,143.16,1717.92,Medium,Pending,30,1,0.6981519507186859,2025-07-01,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,5306.78,33,31145,42,5,62,36-45,Student,Optimal,Standard
12415,Corey Sawyer,Anthonyfort,FLORIDA,West,alopez@example.com,America'S Top 250,Basic,56.4,676.8,Low,Pending,30,1,2.7926078028747434,2023-05-28,Stable,True,False,1.0,65.0,1.0,4.9,0.0,-84.0,96,High,Low,1131.89,4,1361,23,1,12,46-55,Unemployed,Undermonetized,VIP_Advocates
1250,Raymond Tran,New Tamara,PENNSYLVANIA,Midwest,qhawkins@example.net,America'S Top 250,Basic,143.67,1724.04,Medium,Paid,10,1,4.678986995208761,2021-07-08,Stable,True,True,1.0,55.0,1.0,2.1,1.0,-57.0,73,Medium,Low,4366.61,26,3582,41,7,87,18-25,Employed,Optimal,Standard
4941,David Adkins,Gonzalesberg,NEW MEXICO,West,oadams@example.net,Sling Orange,Vip,165.56,1986.72,High,Paid,10,1,3.6139630390143735,2022-08-01,Stable,True,False,2.0,48.0,1.0,3.9,0.5,-56.5,85,Low,Low,5951.14,37,29605,64,5,62,18-25,Self-Employed,Optimal,VIP_Advocates
11371,Cassandra Nichols,South Maxhaven,VERMONT,Northwest,abigailmccoy@example.org,America'S Top 120,Vip,122.51,1470.1200000000001,Medium,Disputed,50,1,3.572895277207392,2022-08-16,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,3877.91,23,28306,62,4,50,26-35,Retired,Optimal,Standard
4848,Paul Mercado,Port Stephanie,HAWAII,Northeast,odelgado@example.org,Sling Blue,Basic,110.23,1322.76,Medium,Pending,30,1,4.91170431211499,2021-04-14,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,1136.57,4,24257,68,2,25,18-25,Self-Employed,Optimal,Standard
1281,Carl Hughes,West Natashaland,FLORIDA,Southwest,iwilson@example.net,America'S Top 200,Standard,50.09,601.08,Low,Overdue,2,1,0.5366187542778919,2025-08-29,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,5106.12,31,6560,12,4,50,46-55,Unemployed,Undermonetized,Standard
2850,Brandon Kaufman,Lake Amanda,MAINE,Midwest,judy76@example.com,America'S Top 200,Standard,242.4,2908.8,High,Paid,10,1,3.1211498973305956,2023-01-28,At Risk,False,False,1.0,30.0,0.0,2.4,1.0,-63.0,76,Medium,Low,6563.98,41,10373,37,5,62,56-65,Self-Employed,Premium,Standard
2638,Valerie Melendez,Troymouth,NEVADA,Northeast,jamesgreen@example.org,Sling Orange,Standard,91.01,1092.1200000000001,Medium,Paid,10,1,3.6632443531827517,2022-07-14,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,9935.32,65,9773,41,7,87,18-25,Student,Undermonetized,Growth_Opportunity
5648,Amy Lawrence,Colleenbury,SOUTH DAKOTA,Midwest,umartinez@example.org,America'S Top 200,Basic,156.26,1875.12,High,Paid,10,1,2.086242299794661,2024-02-10,Stable,True,False,1.0,39.0,1.0,2.1,0.0,-80.0,73,Medium,Low,11646.58,76,7242,25,2,25,65+,Self-Employed,Optimal,Growth_Opportunity
1805,Dr. Raymond Gibson Md,West Davidchester,OHIO,Northwest,jaymay@example.net,America'S Top 500,Standard,129.1,1549.1999999999998,Medium,Paid,10,1,1.2073921971252566,2024-12-27,Stable,True,False,1.0,54.0,1.0,2.6,1.0,-88.0,77,Medium,Low,14514.78,96,7868,19,6,75,18-25,Unemployed,Optimal,Growth_Opportunity
5364,Kim Garcia,South Matthew,MICHIGAN,Southwest,lgates@example.org,America'S Top 250,Premium,163.18,1958.16,High,Paid,10,1,2.7816563997262147,2023-06-01,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,10720.71,70,29786,57,6,75,46-55,Employed,Optimal,Growth_Opportunity
8606,Adam Frost,Jonathanmouth,RHODE ISLAND,Northwest,lrichards@example.net,America'S Top 500,Premium,137.75,1653.0,Medium,Pending,30,1,4.654346338124572,2021-07-17,Stable,True,True,3.0,40.666666666666664,0.0,3.4,0.6666666666666666,-57.333333333333336,78,Medium,Low,10073.26,66,47514,94,4,50,46-55,Employed,Optimal,Growth_Opportunity
2182,Jenny Williams,Johnsonmouth,WEST VIRGINIA,Northwest,swright@example.net,America'S Top 120,Basic,126.79,1521.48,Medium,Pending,30,1,3.4414784394250515,2022-10-03,At Risk,False,False,1.0,28.0,0.0,1.6,0.0,-99.0,69,High,Medium,11244.16,74,17276,48,3,37,65+,Unemployed,Optimal,Growth_Opportunity
10874,Raymond Chan,Loweton,ALABAMA,Northeast,xcruz@example.org,America'S Top 200,Basic,50.33,603.96,Low,Overdue,2,1,1.7631759069130732,2024-06-07,Stable,True,False,1.0,45.0,0.0,1.0,0.0,-49.0,65,High,Medium,10506.67,69,25480,44,7,87,56-65,Unemployed,Undermonetized,Growth_Opportunity
9019,Andrea Mann,West Carl,NORTH DAKOTA,Southwest,rogerdavis@example.com,America'S Top 200,Vip,181.72,2180.64,High,Disputed,50,1,4.566735112936345,2021-08-18,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,12250.13,81,31721,74,1,12,46-55,Employed,Premium,Growth_Opportunity
3882,Julie Li,Orozcoland,MASSACHUSETTS,Midwest,longerin@example.org,America'S Top 250,Premium,194.23,2330.7599999999998,High,Disputed,50,1,2.6338124572210813,2023-07-25,Stable,True,False,1.0,44.0,0.0,3.9,0.0,-73.0,88,Medium,Low,6288.02,39,45251,75,5,62,56-65,Student,Premium,VIP_Advocates
7815,Elizabeth Cook,New Williamstad,WEST VIRGINIA,Southwest,williamsmatthew@example.net,America'S Top 120,Premium,104.56,1254.72,Medium,Paid,10,1,3.9890485968514717,2022-03-17,Expiring Soon,True,False,1.0,55.0,0.0,2.4,1.0,-90.0,76,High,Low,4985.85,30,40695,80,8,100,26-35,Student,Optimal,Standard
3946,Justin Powell,West Charleston,OHIO,Northeast,abrewer@example.com,Sling Blue,Standard,148.55,1782.6000000000001,Medium,Overdue,2,1,0.4462696783025325,2025-10-01,Stable,True,False,1.0,57.0,1.0,2.8,0.0,-33.0,79,Medium,Low,13121.56,87,35319,45,4,50,56-65,Student,Optimal,Growth_Opportunity
1737,Danny Mckinney,New Deborah,FLORIDA,West,michelle49@example.net,America'S Top 250,Basic,239.9,2878.8,High,Disputed,50,1,3.2251882272416155,2022-12-21,Stable,False,True,3.0,9.0,2.0,2.466666666666667,0.3333333333333333,-92.66666666666667,70,Medium,Low,8349.09,54,42660,76,1,12,56-65,Retired,Premium,Growth_Opportunity
4054,Ashley Jacobs,Maxport,NEW HAMPSHIRE,Midwest,hamiltondouglas@example.org,Sling Orange,Standard,108.03,1296.3600000000001,Medium,Overdue,2,1,3.6167008898015056,2022-07-31,Stable,False,True,1.0,55.0,0.0,5.0,0.0,-81.0,97,Low,Low,4178.65,25,29251,64,8,100,46-55,Self-Employed,Optimal,VIP_Advocates
1722,Stephanie Taylor,North Jaredhaven,MASSACHUSETTS,West,chase67@example.com,America'S Top 200,Standard,220.26,2643.12,High,Paid,10,1,3.564681724845996,2022-08-19,Stable,True,False,3.0,28.333333333333332,2.0,3.5666666666666664,0.6666666666666666,-71.0,79,Medium,Low,13796.37,91,2691,31,7,87,56-65,Self-Employed,Premium,Growth_Opportunity
10237,Denise Weaver,Jeffreymouth,COLORADO,Northwest,larrymendoza@example.com,America'S Top 120,Basic,178.8,2145.6000000000004,High,Pending,30,1,1.3032169746748803,2024-11-22,Stable,True,False,2.0,38.5,1.0,2.8,1.0,-77.0012356979405,76,Low,Low,14657.43,97,3839,15,8,100,36-45,Retired,Optimal,Growth_Opportunity
2060,Marissa Townsend,South David,RHODE ISLAND,West,elizabethjones@example.com,America'S Top 500,Basic,241.54,2898.48,High,Pending,30,1,2.7898699520876113,2023-05-29,Stable,False,True,1.0,61.0,1.0,1.7,0.0,-57.0,70,High,Low,2826.79,16,32448,61,5,62,65+,Retired,Premium,Standard
2684,Danielle Gomez,North Morganport,VERMONT,Midwest,richard28@example.net,Spanish Premium,Vip,169.42,2033.04,High,Overdue,2,1,1.1526351813826146,2025-01-16,At Risk,True,False,1.0,52.0,0.0,2.0,1.0,-37.0,73,High,Low,8014.04,51,8089,18,3,37,65+,Self-Employed,Optimal,Growth_Opportunity
3158,Laura Christian,New Marie,WASHINGTON,Northeast,rochoa@example.com,America'S Top 200,Premium,97.11,1165.32,Medium,Disputed,50,1,3.0855578370978782,2023-02-10,Stable,True,True,1.0,22.0,1.0,1.8,0.0,-78.0,71,Medium,Low,11838.59,78,8608,35,1,12,56-65,Self-Employed,Undermonetized,Growth_Opportunity
9049,Jordan Williams,West Johnathan,ILLINOIS,Northeast,alisonparker@example.org,America'S Top 120,Premium,123.99,1487.8799999999999,Medium,Paid,10,1,4.240930869267625,2021-12-15,Stable,False,False,1.0,64.0,0.0,3.2,1.0,-62.0,82,High,Low,9977.2,65,27479,66,6,75,56-65,Unemployed,Optimal,VIP_Advocates
12294,David Flores,Brendamouth,NEW JERSEY,Northeast,awoods@example.org,America'S Top 200,Standard,104.66,1255.92,Medium,Paid,10,1,0.8186173853524983,2025-05-18,Stable,True,True,1.0,56.0,0.0,3.3,0.0,-34.0,83,Medium,Low,6703.41,42,30445,43,2,25,56-65,Self-Employed,Optimal,VIP_Advocates
5693,Anthony Miller,Andersonmouth,VIRGINIA,Southwest,john14@example.org,Sling Orange,Vip,58.87,706.4399999999999,Low,Pending,30,1,4.098562628336755,2022-02-05,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,1434.44,6,15933,51,4,50,56-65,Retired,Undermonetized,Standard
9108,Mark Martinez,East Dan,FLORIDA,Northwest,sharon82@example.org,Spanish Premium,Vip,205.73,2468.7599999999998,High,Paid,10,1,4.7529089664613275,2021-06-11,Stable,False,False,2.0,59.5,0.0,2.8,0.5,-92.5,76,Medium,Low,13187.37,87,27091,70,1,12,65+,Employed,Premium,Growth_Opportunity
9639,Craig Anderson,South Jasonview,VIRGINIA,Southwest,istokes@example.com,America'S Top 250,Standard,122.78,1473.3600000000001,Medium,Disputed,50,1,2.7816563997262147,2023-06-01,Stable,False,False,2.0,64.0,1.0,3.4,1.0,-76.0012356979405,81,Low,Low,2622.81,14,28187,56,5,62,18-25,Student,Optimal,VIP_Advocates
11872,Andrew Hernandez,North Michaelborough,RHODE ISLAND,Northeast,lindseyturner@example.com,America'S Top 500,Vip,141.41,1696.92,Medium,Paid,10,1,1.3004791238877482,2024-11-23,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,10300.14,67,3950,15,8,100,65+,Retired,Optimal,Growth_Opportunity
7835,Robert Fuller,Port Shannonmouth,COLORADO,Southwest,kimberly24@example.net,Sling Blue,Vip,227.55,2730.6000000000004,High,Pending,30,1,1.949349760438056,2024-03-31,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,13408.86,89,38423,61,4,50,65+,Unemployed,Premium,Growth_Opportunity
3901,Christian Allen,Crystalstad,GEORGIA,Southwest,terri93@example.org,America'S Top 500,Basic,162.61,1951.3200000000002,High,Disputed,50,1,2.0479123887748116,2024-02-24,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,3286.53,19,37619,61,6,75,36-45,Unemployed,Optimal,Standard
7845,Laura Kennedy,Elizabethburgh,TEXAS,Southwest,dmurillo@example.com,America'S Top 250,Basic,78.01,936.1200000000001,Low,Disputed,50,1,2.724161533196441,2023-06-22,Stable,True,True,1.0,37.0,0.0,4.7,1.0,-34.0,94,High,Low,1390.05,6,1843,24,1,12,65+,Retired,Undermonetized,VIP_Advocates
8568,Juan Petersen,Gabriellafurt,ARKANSAS,South,jenkinsjamie@example.net,Spanish Premium,Standard,236.99,2843.88,High,Paid,10,1,4.183436002737851,2022-01-05,Stable,True,True,2.0,35.0,1.0,3.15,0.0,-71.5,79,Medium,Low,4474.42,27,30181,69,8,100,18-25,Student,Premium,Standard
12542,Michele Le,New Vincent,WYOMING,Northwest,jessicafoley@example.net,America'S Top 200,Vip,198.05,2376.6000000000004,High,Disputed,50,1,0.6297056810403833,2025-07-26,Stable,False,True,2.0,44.0,0.0,2.3,1.0,-85.5,72,Low,Low,5963.9,37,4797,10,6,75,65+,Student,Premium,Standard
6373,Heather Robinson,Jasminefort,MINNESOTA,South,durhamkaren@example.com,America'S Top 500,Premium,82.84,994.08,Medium,Pending,30,1,4.980150581793292,2021-03-20,Stable,True,True,2.0,55.5,2.0,2.1,0.0,-54.5,70,Medium,Low,663.0,1,5386,46,8,100,36-45,Retired,Undermonetized,Standard
7942,Gary Barber,North Emilyview,NORTH CAROLINA,Southwest,holmesmelissa@example.com,Sling Orange,Premium,148.55,1782.6000000000001,Medium,Paid,10,1,2.403832991101985,2023-10-17,Expiring Soon,True,True,3.0,43.0,1.0,4.466666666666667,1.0,-73.0,86,High,Low,12081.07,79,1970,21,2,25,65+,Employed,Optimal,VIP_Advocates
11426,Sarah Ortiz,Port Erica,ILLINOIS,Northwest,victorhaas@example.org,Sling Blue,Premium,198.45,2381.3999999999996,High,Paid,10,1,0.2135523613963039,2025-12-25,Stable,True,True,1.0,39.0,0.0,1.2,1.0,-88.0,66,High,Medium,5547.98,34,17532,22,7,87,46-55,Retired,Premium,Standard
9523,Jennifer Johnson,Gomezland,DELAWARE,South,ycarr@example.org,America'S Top 120,Standard,137.81,1653.72,Medium,Paid,10,1,1.6454483230663928,2024-07-20,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,2449.69,13,43817,65,6,75,36-45,Student,Optimal,Standard
3273,Timothy Hernandez,Paulashire,MICHIGAN,Midwest,amber27@example.net,America'S Top 200,Vip,65.64,787.6800000000001,Low,Disputed,50,1,4.375085557837098,2021-10-27,At Risk,False,True,1.0,49.0,0.0,1.1,0.0,-76.0,65,High,Medium,2960.22,16,47758,92,6,75,18-25,Student,Undermonetized,Standard
6340,Tina Barton,Port Michelleside,MARYLAND,West,jasonrocha@example.com,America'S Top 200,Vip,114.54,1374.48,Medium,Overdue,2,1,2.299794661190965,2023-11-24,Stable,True,True,3.0,49.0,1.0,3.133333333333333,0.3333333333333333,-89.33333333333333,76,Medium,Low,8643.82,56,3849,23,6,75,26-35,Employed,Optimal,Growth_Opportunity
12202,Hunter Rivera,East Stevenchester,FLORIDA,Northeast,scampbell@example.net,Sling Orange,Standard,199.33,2391.96,High,Paid,10,1,4.205338809034908,2021-12-28,Stable,False,True,2.0,40.0,2.0,2.25,0.0,-73.5,72,Medium,Low,611.7,0,31036,70,6,75,65+,Retired,Premium,Standard
9979,Matthew Campos,North Ryanshire,KENTUCKY,Southwest,cory61@example.org,Spanish Premium,Standard,97.34,1168.08,Medium,Disputed,50,1,2.8281998631074607,2023-05-15,Stable,True,True,1.0,35.0,0.0,4.4,1.0,-84.0,92,Low,Low,11817.25,78,38472,68,4,50,65+,Student,Undermonetized,VIP_Advocates
5790,Tammy Kennedy,Bradberg,ARIZONA,Northeast,edwardschristopher@example.com,Sling Orange,Basic,76.46,917.52,Low,Paid,10,1,2.2340862422997945,2023-12-18,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,9836.79,64,31729,55,5,62,18-25,Self-Employed,Undermonetized,Growth_Opportunity
8201,Amanda Marquez,East John,ARKANSAS,West,josephjenkins@example.net,America'S Top 120,Premium,186.36,2236.32,High,Paid,10,1,1.2922655715263518,2024-11-26,Stable,False,True,1.0,66.0,0.0,1.7,0.0,-75.0,70,Medium,Low,14054.73,93,13869,26,6,75,56-65,Student,Premium,Growth_Opportunity
10490,Gregory Williams,North Dominicside,IOWA,Northwest,anthonyconley@example.net,Spanish Premium,Premium,136.48,1637.7599999999998,Medium,Disputed,50,1,4.917180013689254,2021-04-12,Stable,True,False,1.0,63.0,1.0,2.3,0.0,-77.0,75,Medium,Low,850.63,2,1768,41,2,25,36-45,Employed,Optimal,Standard
1965,Beth Ferguson,Port Maria,SOUTH CAROLINA,Southwest,timothyjohnson@example.org,Spanish Premium,Vip,76.44,917.28,Low,Disputed,50,1,0.8487337440109514,2025-05-07,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,9197.0,59,35182,49,7,87,65+,Employed,Undermonetized,Growth_Opportunity
10089,Alyssa Turner,South Mckenzie,WASHINGTON,Southwest,murphydavid@example.org,Sling Blue,Premium,94.4,1132.8000000000002,Medium,Paid,10,1,1.3141683778234086,2024-11-18,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,13184.69,87,25558,41,8,100,56-65,Unemployed,Undermonetized,Growth_Opportunity
6082,Daniel Blake,Juliefurt,OKLAHOMA,Southwest,melaniegraham@example.com,America'S Top 120,Basic,81.44,977.28,Medium,Paid,10,1,2.513347022587269,2023-09-07,Stable,True,True,1.0,52.0,1.0,3.8,1.0,-49.0,87,High,Low,7903.15,51,25800,51,4,50,56-65,Retired,Undermonetized,VIP_Advocates
7689,Jessica Jones,Welchshire,NEBRASKA,Southwest,rachel80@example.org,America'S Top 500,Vip,146.49,1757.88,Medium,Disputed,50,1,1.1197809719370295,2025-01-28,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,10259.45,67,43376,61,3,37,26-35,Retired,Optimal,Growth_Opportunity
9032,Matthew Harris,Villanuevaton,ARKANSAS,South,pateljennifer@example.net,America'S Top 120,Vip,115.08,1380.96,Medium,Disputed,50,1,2.2806297056810405,2023-12-01,Stable,False,False,1.0,29.0,0.0,2.5,0.0,-57.0,77,Low,Low,1611.25,7,7350,27,3,37,46-55,Employed,Optimal,Standard
12487,Laura Hernandez,Rebeccashire,NEBRASKA,Southwest,hhoward@example.com,Sling Blue,Premium,223.63,2683.56,High,Disputed,50,1,1.215605749486653,2024-12-24,Stable,False,False,2.0,48.0,2.0,2.8,1.0,-74.0,76,Low,Low,1766.51,8,11244,23,5,62,56-65,Retired,Premium,Standard
6044,Savannah Oconnell,Vickiemouth,IDAHO,Southwest,gardnerjason@example.org,America'S Top 120,Basic,227.43,2729.16,High,Disputed,50,1,4.4517453798767965,2021-09-29,Stable,False,False,1.0,66.0,1.0,1.9,0.0,-59.0,72,Medium,Low,10116.95,66,22522,62,4,50,36-45,Retired,Premium,Growth_Opportunity
11117,Dustin Mitchell,Port Jennifertown,ALABAMA,West,pettycharles@example.com,Sling Orange,Vip,77.87,934.44,Low,Pending,30,1,4.867898699520876,2021-04-30,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,9989.74,65,39529,86,3,37,36-45,Student,Undermonetized,Growth_Opportunity
7582,Debra White Dvm,South Tina,ILLINOIS,Northeast,qmurillo@example.net,America'S Top 120,Vip,112.72,1352.6399999999999,Medium,Paid,10,1,2.308008213552361,2023-11-21,Stable,True,True,2.0,62.5,0.0,3.65,0.5,-46.0,83,Medium,Low,10173.06,66,34695,60,3,37,46-55,Student,Optimal,VIP_Advocates
8530,Katie Acevedo,Port Elizabethmouth,NORTH DAKOTA,South,luke37@example.org,America'S Top 200,Standard,240.8,2889.6000000000004,High,Pending,30,1,0.6297056810403833,2025-07-26,Stable,False,True,1.0,66.0,0.0,3.2,0.0,-82.0,82,Low,Low,5350.34,33,21077,30,7,87,56-65,Unemployed,Premium,VIP_Advocates
3202,Tiffany Holt,Perryshire,WEST VIRGINIA,Southwest,scott23@example.net,Sling Blue,Standard,225.5,2706.0,High,Pending,30,1,0.47091033538672145,2025-09-22,Stable,True,True,1.0,50.0,0.0,1.5,1.0,-76.0,69,High,Medium,11063.45,72,42201,54,7,87,26-35,Retired,Premium,Growth_Opportunity
10665,Faith Allen,Lauratown,MICHIGAN,Southwest,suzannecross@example.org,Sling Orange,Premium,213.27,2559.2400000000002,High,Paid,10,1,4.438056125941136,2021-10-04,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,1197.98,4,17141,56,2,25,18-25,Student,Premium,Standard
7121,Kenneth Gallegos,East Tarafurt,FLORIDA,Southwest,ruthfrazier@example.net,Spanish Premium,Premium,167.54,2010.48,High,Disputed,50,1,2.598220396988364,2023-08-07,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,7761.56,50,7661,29,1,12,26-35,Employed,Optimal,Growth_Opportunity
6058,Jeremiah Bryant Md,East Scott,MONTANA,Southwest,jamesrojas@example.org,America'S Top 200,Premium,200.48,2405.7599999999998,High,Paid,10,1,4.224503764544832,2021-12-21,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,2787.17,15,10957,46,5,62,46-55,Self-Employed,Premium,Standard
10162,Andre Harvey,New Justin,CALIFORNIA,Northwest,umiller@example.org,America'S Top 500,Premium,162.43,1949.16,High,Pending,30,1,0.5503080082135524,2025-08-24,Stable,False,True,1.0,14.0,0.0,3.9,1.0,-64.0,88,Medium,Low,7232.29,46,25056,34,8,100,56-65,Retired,Optimal,VIP_Advocates
7100,Kathy Wheeler,South Andrewside,RHODE ISLAND,South,tuckerderrick@example.org,America'S Top 120,Vip,223.79,2685.48,High,Disputed,50,1,4.48186173853525,2021-09-18,Stable,False,True,1.0,31.0,1.0,1.5,1.0,-84.0,69,Low,Medium,12535.27,83,37016,80,3,37,46-55,Employed,Premium,Growth_Opportunity
8658,Jesus Peterson,Juliaport,MISSISSIPPI,Southwest,williamswilliam@example.net,America'S Top 250,Basic,59.71,716.52,Low,Overdue,2,1,3.154004106776181,2023-01-16,Stable,True,True,2.0,41.0,1.0,4.050000000000001,0.5,-76.0,86,Medium,Low,4514.91,27,9158,36,6,75,56-65,Student,Undermonetized,VIP_Advocates
4649,Alice Love,Alexisville,WEST VIRGINIA,South,jonesangela@example.net,America'S Top 120,Basic,225.0,2700.0,High,Pending,30,1,2.702258726899384,2023-06-30,At Risk,False,False,3.0,12.666666666666666,1.0,3.466666666666667,1.0,-68.0,78,High,Low,4172.7,25,16346,41,8,100,26-35,Unemployed,Premium,Standard
7429,Adrian Townsend,West Suzanne,OKLAHOMA,Northeast,williamsbrian@example.org,Sling Orange,Basic,85.72,1028.6399999999999,Medium,Disputed,50,1,0.9555099247091033,2025-03-29,Expiring Soon,False,True,1.0,60.0,0.0,3.7,1.0,-36.0,86,High,Low,1306.31,5,48003,65,4,50,65+,Student,Undermonetized,VIP_Advocates
11504,John Singh,Sydneychester,MISSISSIPPI,Midwest,betty18@example.com,America'S Top 200,Premium,172.11,2065.32,High,Overdue,2,1,3.154004106776181,2023-01-16,Stable,False,False,1.0,25.0,1.0,3.4,0.0,-63.0,84,Low,Low,817.12,2,46847,81,1,12,36-45,Unemployed,Optimal,VIP_Advocates
10232,Richard Brandt,Williamton,IDAHO,South,romerobradley@example.org,America'S Top 200,Premium,131.28,1575.3600000000001,Medium,Pending,30,1,3.277207392197125,2022-12-02,Stable,True,False,1.0,1.0,0.0,4.6,0.0,-50.0,93,Low,Low,7159.79,45,43084,77,2,25,65+,Self-Employed,Optimal,VIP_Advocates
3726,Sandra Davidson,South Christina,NEW YORK,South,shepardjose@example.com,Sling Blue,Premium,171.88,2062.56,High,Overdue,2,1,1.6837782340862424,2024-07-06,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,1489.81,6,2890,16,2,25,18-25,Unemployed,Optimal,Standard
4827,Collin Coleman,Lake Carlos,NORTH CAROLINA,Midwest,robertmcmillan@example.com,Spanish Premium,Basic,131.86,1582.3200000000002,Medium,Disputed,50,1,4.895277207392197,2021-04-20,Expiring Soon,False,True,1.0,1.0,0.0,1.8,1.0,-32.0,71,Medium,Low,5522.69,34,30458,75,1,12,56-65,Self-Employed,Optimal,Standard
10569,Nicole Marquez,Millermouth,VIRGINIA,Southwest,jonperez@example.org,America'S Top 500,Standard,232.86,2794.32,High,Paid,10,1,4.046543463381246,2022-02-24,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,1930.3,9,456,32,2,25,36-45,Retired,Premium,Standard
